scenario N1 N2 N3 N4 N5 ta raa t1 N6 t2 N7 t3 Nanc
1 919473 196197 3616087 5893550 943228 648 0.245571300387383 926 125863 1212 273471 169932 552943
1 1143751 10195 287775 2115426 107219 536 0.449149370193481 2442 5751633 8098 35804 34239 259779
1 733521 42125 38954 201866 680582 297 0.114904031157494 1875 170405 3685 40031 47578 333107
1 866244 15517 685609 40277 5478336 1329 0.300334572792053 1408 2681460 53567 120569 236090 1837965
1 2676673 1752200 22829 399095 1175957 168 0.118041276931763 19287 213205 37011 427133 569779 2152959
1 1591965 114744 483459 18298 1734164 223 0.0747241154313087 346 2150051 23177 457282 299524 2507755
1 6964660 22943 3905006 4572274 171470 478 0.407843559980392 3822 12447 3843 299833 223356 2569555
1 5520567 48994 393022 222006 80719 2836 0.189210712909698 4936 354253 10547 1526617 689416 2008509
1 247463 130387 2377645 239704 4162395 401 0.109363421797752 5940 8583333 56735 15270 74431 1059128
1 1437181 2243879 10568 18806 8261605 495 0.12006064504385 1021 5719554 17358 48082 68381 357307
1 703681 2507694 177382 21498 8015747 563 0.196719884872437 1400 564848 11207 392429 318382 724515
1 683447 2900667 172745 33371 360081 396 0.0796733647584915 1752 133573 2514 392787 393455 189917
1 6628723 12923 212095 2255167 2497612 532 0.167859226465225 1310 7473112 4642 1269725 655158 1705743
1 1419201 370378 27775 136895 250442 154 0.331719368696213 1037 214618 12340 218773 230537 589965
1 2251012 1627046 4439111 57178 9205908 2294 0.0955172553658485 2433 1015478 126489 23150 150023 2845100
1 4450146 1156004 1278701 999412 842717 445 0.374058216810226 6576 1122119 45157 764737 718930 1904768
1 123071 22388 63711 1483756 112306 333 0.376648843288422 938 16723 1001 32477 20995 58551
1 1160766 191543 196000 4566418 181197 340 0.13172359764576 657 3876378 6482 15266 25221 304479
1 8238880 194051 1336580 5658658 9441680 479 0.182316601276398 33160 172880 51089 144054 158473 4481766
1 3387720 3394424 6761921 3205238 2278090 722 0.188766360282898 72273 3936929 128172 180840 281269 3560242
1 511481 51949 4537207 17814 441872 172 0.348325073719025 1815 582270 4669 121981 83408 679791
1 3066912 19867 26206 72586 280657 150 0.0906641185283661 5948 2643595 21966 253369 236351 1561444
1 1366782 376920 9239633 832017 4898091 1448 0.0989388898015022 34619 570525 130677 92407 206214 5398007
1 1500868 13675 224694 16408 764314 570 0.339075773954391 926 3298153 4927 67980 38727 168722
1 2965246 30965 140176 5495917 1093657 637 0.234955415129662 2727 3096501 101309 363088 357507 1237256
1 403617 69676 3923929 8841686 252439 289 0.170105934143066 1398 703849 31799 239571 293583 240857
1 493106 290367 107804 7209208 9849872 291 0.128791615366936 486 375921 6832 142918 154627 769150
1 3994029 1856556 165469 144239 2375954 477 0.376249253749847 1944 376918 6851 25968 30985 174368
1 1410280 3987151 16438 34841 64645 653 0.14699375629425 1128 467756 2674 491384 509977 2642804
1 822339 9827432 6147727 51612 375587 822 0.403271198272705 1270 130081 4866 509519 462503 1093273
1 384893 4960610 8435827 75750 291424 351 0.113938942551613 3420 1145262 7063 65258 92829 306309
1 249364 8085952 344977 719120 244409 291 0.108357302844524 1392 3512102 5064 233863 268423 142673
1 2322317 43850 37887 6919008 750341 1213 0.418582767248154 1590 1213114 1728 94525 97707 1061867
1 1773059 555944 7333715 115951 438730 857 0.0577629506587982 10557 2529633 14750 258292 338579 991264
1 1208112 140399 34832 2133761 744572 2210 0.442976713180542 10347 280486 22822 91572 105065 573296
1 7003370 378069 78469 186905 1322382 804 0.408652245998383 6644 7233198 25691 400178 416565 3282355
1 4849607 2016246 3774072 7507969 67944 242 0.113940425217152 421 32688 1320 501991 249923 1140292
1 596882 159731 43910 71039 737772 232 0.0620900355279446 1830 131552 5693 653167 543727 213572
1 1189980 24847 163492 9109550 353250 1198 0.428341239690781 1890 3771922 35703 14375 54866 968415
1 855745 740172 10751 2591794 1056293 391 0.0661946535110474 24865 1710623 45944 370796 464914 537318
1 682262 11568 5692634 2742257 573012 379 0.0705908089876175 1813 3766398 65271 541586 330543 820370
1 8416152 19833 2623592 10346 164550 180 0.0671310275793076 694 646914 3701 1003767 331847 1154341
1 3685564 15269 2029521 137861 273804 372 0.0986119508743286 2407 12526 3979 787639 487053 2458200
1 63146 2823173 2001840 15536 11468 150 0.111340671777725 653 1324130 691 47807 50974 43266
1 1199566 8191367 182841 359087 209509 674 0.0503424853086472 1049 72282 2065 237648 119037 422896
1 392381 474467 2763082 41875 291119 341 0.149242475628853 630 829555 12693 265522 207183 296732
1 7965977 223623 52372 2582813 748257 253 0.0818012431263924 50535 1628503 76436 58296 131815 6381843
1 100098 22340 3625810 108588 4426573 204 0.301040887832642 740 6238477 12798 18083 30261 390675
1 1093164 1350223 895891 12556 2573904 310 0.153398260474205 863 250918 5108 655937 386898 1311197
1 6322627 5287949 334522 132911 8844540 179 0.363865703344345 972 411602 16070 122879 88137 453377
1 688938 17331 405526 1787269 3979819 1130 0.144990786910057 4230 445165 41021 1152443 595126 622333
1 1242287 130561 94256 616504 860921 660 0.431669414043427 4235 660448 17065 35934 53739 3139966
1 631497 41577 1262073 2138632 182064 4779 0.0746574997901917 6837 35008 9018 53431 56588 163272
1 2326900 30469 133898 800843 643588 233 0.306120544672012 3214 54461 4399 38927 41386 2024521
1 7115130 7904287 1989921 3036118 1610788 626 0.328040271997452 23647 1472655 91631 88327 160755 4380430
1 4184198 28197 3638423 257219 2602317 383 0.106598198413849 845 105528 4151 16326 14784 177340
1 730279 9448252 3604747 30440 699334 251 0.149821802973747 572 332422 1091 171123 140250 263344
1 6296347 15889 164495 63161 692995 212 0.0863683819770813 2289 5226842 16071 836469 468932 1556817
1 99605 51334 628955 5251492 135870 618 0.22512511909008 782 45581 1065 160798 121581 97458
1 4463010 205845 308789 585906 433572 2446 0.10568331182003 7659 839565 91132 70954 160175 1587276
1 2424910 105658 104244 158084 5707946 192 0.242379978299141 7816 7622931 175139 1217726 667947 2161527
1 4641789 41611 5298401 692261 345637 2007 0.263697952032089 2147 5318969 4311 251963 181148 3708574
1 3048813 760559 138649 1918381 1111932 795 0.364519864320755 5757 4093251 100637 238038 422330 5654594
1 29588 12026 229054 67054 44122 358 0.175783380866051 497 616947 876 15320 7712 29895
1 1254922 1214674 15990 234398 1285129 1483 0.126255840063095 2587 2517012 16040 294077 254299 948785
1 8133117 4411538 32044 244143 2618535 246 0.0885001569986343 1034 3793293 64786 236842 318359 3060867
1 133561 522379 183043 9168778 7759145 483 0.103769317269325 731 279906 19616 67843 79767 220895
1 88829 91771 13366 2285405 54838 231 0.133171007037163 1098 87476 2422 23588 21887 179627
1 109161 119907 31559 254339 7069466 200 0.199142396450043 281 102656 546 40079 16975 53191
1 498204 122915 58045 50792 1385848 695 0.0755350962281227 2912 1632323 4403 21686 21562 289251
1 105150 12099 12956 57141 217140 748 0.0622348338365555 1065 94312 2325 12777 16934 221114
1 1025450 306325 105520 915689 2047389 603 0.429283142089844 3130 497762 5363 360362 383129 1440132
1 673080 19949 590559 35654 1635721 349 0.470788061618805 385 387720 4244 466569 174448 383308
1 191644 24122 2390083 654174 194716 369 0.471496194601059 2456 4530637 3939 296102 144631 165057
1 3526693 13196 577890 4667473 643222 715 0.267926633358002 936 18149 2124 92438 105588 1147689
1 1230026 120826 101967 144870 1940441 191 0.280951350927353 5007 361242 39841 350089 307573 362550
1 264229 1297528 338969 5640480 122169 1443 0.316061198711395 6195 3606826 9405 137556 106138 198682
1 788681 19383 20799 2122662 2623657 207 0.268674314022064 249 4504693 14947 1033417 447639 910831
1 90874 20350 11250 59858 3088789 155 0.379348516464233 169 140141 268 26181 19981 119550
1 1333462 17222 1285239 239180 85801 939 0.251503735780716 961 64219 3398 78549 91361 2180972
1 97191 266906 110988 5821209 473473 186 0.391285121440887 554 20132 1100 17504 13123 87440
1 1665492 9556745 32847 1570732 5363473 163 0.103140480816364 439 2496767 1288 323295 202637 1031275
1 412998 15882 3653596 3359099 41349 618 0.144955739378929 926 99408 3863 322032 273873 135073
1 1784136 9660985 447677 7057477 3260011 2912 0.164191246032715 6073 199825 8000 118826 115991 420613
1 656651 2733347 1921370 8028580 274939 776 0.4616878926754 7074 1650320 11076 135199 79550 243770
1 151993 25257 10263 1237519 213124 551 0.095513328909874 1629 1480611 16178 200708 106154 166732
1 1881658 12012 23822 5700483 9647199 345 0.077712319791317 1610 592757 2254 36740 40723 4084055
1 41979 530695 705096 22399 2966124 379 0.384915292263031 398 32311 576 31125 17817 53801
1 1975508 46012 10201 262662 213685 208 0.0689355805516243 7550 196648 30736 16830 47304 259449
1 426907 1051241 13731 6720693 4594221 551 0.356534719467163 2022 182758 15065 23660 28040 547029
1 495137 12482 2569111 26704 62697 2039 0.427456051111221 3131 3163282 15028 22522 38040 672609
1 857764 1262435 102844 4048028 6191859 966 0.0960263460874557 5090 6195760 14686 743812 589706 320094
1 4774667 988368 28300 8962442 4272600 472 0.176915749907494 724 1593936 8660 20615 31106 392340
1 6057549 65969 64913 105028 6277469 1466 0.0824731811881065 2196 4987462 95139 474689 351980 895105
1 236990 13877 320387 255558 5305056 902 0.109908029437065 2074 609303 79753 103014 137333 365515
1 7399217 31906 6169217 27513 1329010 2933 0.345188587903976 3892 1368854 139719 317773 272881 2004801
1 2057595 406125 334114 1974335 579693 421 0.197761759161949 3016 121902 3248 40586 39924 607815
1 300857 1241101 159602 83707 1443105 176 0.283381044864655 1543 1066052 2860 12612 13946 230749
1 1694010 34126 69106 345440 49856 393 0.169949978590012 7740 54975 10222 15040 25324 318294
1 2328573 49446 356088 350149 8156679 1002 0.25586125254631 2983 4544656 9202 249127 222983 9791119
1 3629081 5948174 76038 1130082 158907 2508 0.406584918498993 3377 1709207 5253 43471 43335 241970
1 4064559 179499 372617 2973709 8737337 247 0.111932970583439 11924 279448 46377 144392 185431 771090
1 385519 6300194 21888 932883 1914593 835 0.403873831033707 23615 797994 25505 190945 241533 385971
1 1537473 114448 91538 3533556 666953 565 0.197532773017883 4178 3492834 5934 31600 25766 371448
1 650574 15420 2875704 774471 30188 246 0.0550386868417263 1498 684362 7970 462732 424555 823350
1 9625105 2990937 475877 378713 326540 1837 0.163609027862549 2170 1404077 27444 128792 142954 1634931
1 525463 3597502 1679494 21272 1471919 431 0.15855298936367 518 406480 1112 314258 123544 361373
1 6468135 46064 23475 349680 413357 477 0.14823517203331 584 2130359 4952 533304 408217 4977703
1 965200 23584 25825 7861673 750462 249 0.190334185957909 3824 7245646 15663 15648 25986 270315
1 91143 19684 239873 230190 1061735 649 0.386235237121582 1223 39890 4258 112143 147212 24753
1 4601981 40094 70849 380882 5918408 281 0.0986393317580223 8153 3889470 13235 403075 274687 1879416
1 1906500 2464349 791913 11839 377856 426 0.329095333814621 660 1260053 35291 55156 75808 1359479
1 2207136 73359 282885 457795 2807541 334 0.361253172159195 390 2968333 483 872519 415065 988182
1 9323734 2916354 49875 9723679 918626 1922 0.0533803515136242 3985 1599804 83799 809917 655154 4038493
1 4751918 2039762 185326 2358164 1946898 261 0.0852904468774796 1885 6273484 63352 155006 277579 2456186
1 97068 25067 414238 633642 9501987 181 0.0793145224452019 788 7031710 866 40914 39202 272982
1 2994676 185808 1306691 86798 4814693 213 0.18378284573555 5818 2252947 125539 167767 277925 9462765
1 1484233 1142281 73094 360715 3151076 315 0.441099345684052 655 169138 1229 29298 21720 212346
1 5000431 745062 45142 27970 2160829 220 0.0703882649540901 1588 6982627 2263 21957 13962 76830
1 1877998 10291 12189 67190 12137 423 0.124167732894421 465 7948045 679 439009 285480 3000395
1 6188962 13295 1163737 4460683 2610175 220 0.0638666898012161 1404 533142 9596 101190 47564 352644
1 236549 167509 66883 256085 823544 212 0.216743111610413 323 4815576 10058 276187 237634 333807
1 772711 400806 7317981 28785 3857195 1343 0.282787501811981 1435 71416 6568 16531 22096 197933
1 1590002 28326 1663675 14464 3811884 226 0.0788262486457825 280 4962660 16202 155678 124498 349638
1 1376910 199617 197000 7545615 2199527 3852 0.187513187527657 15833 1099361 64890 202618 204685 3184549
1 6483218 106645 451350 302646 32631 1437 0.164168551564217 2195 7289053 2209 31203 23868 350112
1 7809803 5123492 6737131 1337726 1982947 542 0.0993754118680954 1296 2180479 3017 640835 325582 1157114
1 452264 22206 14778 558512 306563 2559 0.150000587105751 4530 373763 10290 47153 54130 167791
1 396425 373721 733104 34075 471193 214 0.328886151313782 725 81020 1728 13497 15442 85807
1 1175531 678479 535398 8164107 960598 1118 0.112578466534615 4299 736049 18376 215271 184624 1285338
1 2720110 15177 390886 25704 136956 248 0.270097196102142 611 5917110 5730 202760 202358 7702632
1 139120 14778 32458 750764 1254085 896 0.295767337083817 3157 3203587 23130 202345 149127 154951
1 97338 98533 86324 52253 77521 664 0.0852240696549416 1317 2966604 9635 47952 53841 126211
1 3739559 1722523 5042594 252145 1636613 4075 0.101963005959988 19247 16690 20811 1435746 574906 3181155
1 353068 329503 736900 1520215 1041691 316 0.483108699321747 1489 86745 1654 12136 12437 115691
1 5595727 2466710 513639 94765 196990 184 0.250897914171219 221 54303 584 357740 318678 2574951
1 62582 6149750 3287533 8520953 7005795 494 0.210502535104752 1313 62544 1657 80422 67560 39843
1 4826637 3401044 31105 136148 1049473 684 0.370698273181915 4385 80677 7243 70435 67273 4673893
1 595669 974218 272509 49318 4767498 1003 0.160074815154076 1597 392032 2981 417860 227419 236071
1 1285941 51155 105929 4587981 200343 276 0.425242841243744 397 367324 1899 1189518 617136 598707
1 438748 12900 5431262 17611 129124 163 0.218615129590034 528 60933 4781 91663 117732 187385
1 145281 20556 47803 1415800 397489 300 0.163059160113335 1854 1351023 8027 157696 100929 56808
1 8131155 46158 99334 17180 199913 1804 0.208673685789108 2481 26710 3062 81531 53511 778873
1 3447980 232063 213971 6885875 84810 1038 0.0529900267720222 3356 1756284 4819 439162 487797 1847103
1 2020543 20439 1700882 30998 917767 1033 0.448646157979965 2472 591981 29274 106836 133247 6798022
1 1072900 368268 252784 56012 1253160 720 0.421292364597321 904 1084373 42612 79175 106942 499747
1 8358175 4905787 255038 623436 505228 440 0.397542089223862 1372 301782 3122 281188 133776 539599
1 1967641 39947 400866 549868 2249916 998 0.305556237697601 3026 7417457 17540 1989968 559067 991604
1 9729350 2979941 10467 574357 5086053 340 0.0977474302053452 10423 115479 19569 253455 237635 5093263
1 8557756 1652421 12158 130980 6602019 244 0.489815592765808 3422 5015014 39829 554814 304360 1868853
1 572080 951521 257566 72837 5752937 1837 0.192088231444359 5742 114753 10312 886689 437762 385907
1 2496800 25812 22295 1194392 863494 1239 0.334130376577377 4060 5354319 24282 151558 85684 335999
1 8367824 51956 104998 43078 744453 1116 0.207114726305008 2412 7424432 54519 482585 361864 6295407
1 2670748 27747 216434 4736209 25693 258 0.159005984663963 485 1067549 1116 50463 48455 204939
1 779290 17788 158504 190840 679601 390 0.463786482810974 1538 71180 4445 562744 177428 830342
1 1909138 18030 749097 1106270 74572 3740 0.46491664648056 4098 3061275 25633 986111 651652 724613
1 2318638 41673 1937487 18314 2169799 487 0.107183039188385 2474 1071839 3972 117324 103700 2700614
1 4930142 2421270 19080 17475 10319 239 0.330615609884262 840 1415428 900 147527 121609 1139607
1 6753975 28046 38996 1348263 43476 186 0.309364587068558 362 338944 664 411553 258989 2402494
1 1397247 15656 212591 2872629 2299077 260 0.122529551386833 3243 60128 4417 200041 256165 513458
1 1319730 55751 3031308 5495855 4071265 1406 0.076871745288372 1891 18166 3325 54975 40964 528823
1 429493 165333 39658 26948 752676 743 0.242437943816185 2823 642206 19979 89226 92854 1091023
1 2465210 126070 9640380 250816 1440164 2030 0.0730016008019447 4509 726031 5112 13547 18100 8274983
1 6084593 3954698 107167 2932179 6478515 407 0.417559146881104 555 197875 9046 127404 65401 309992
1 8130369 230122 915241 962062 3419403 5031 0.439873874187469 13207 2056231 15389 31337 48218 2503440
1 828510 19475 383197 61980 831733 271 0.140542104840279 285 353155 1374 272140 367246 326912
1 1585585 1062070 547394 2366535 989028 996 0.272618263959885 1864 75176 2452 37894 18966 149957
1 5276050 405058 51859 1148291 1651992 210 0.46310105919838 851 4236323 6679 21309 20014 523016
1 2161343 467624 2294155 6658657 1402651 1064 0.321921169757843 4920 6638332 7377 521310 296363 2729832
1 51288 8773981 1492181 123797 1788999 263 0.156028047204018 731 18971 3390 25598 28839 33603
1 171559 5358950 106734 635563 2059453 1580 0.154387712478638 6464 150334 12890 18357 35722 426912
1 6388139 42096 867225 22888 162402 554 0.366082906723022 1127 28278 4270 39598 38006 3396828
1 9147758 38543 145483 37780 190245 163 0.238413095474243 308 24085 599 729079 512202 5640700
1 1958758 494179 26475 4571782 2035935 680 0.0890176743268967 5146 128759 12286 34889 49047 277231
1 76373 117823 130934 29297 1880050 441 0.203749984502792 935 1011292 1592 77599 45785 155555
1 577879 497233 14253 129134 773600 165 0.10884602367878 1265 8787227 15305 288340 387001 299293
1 1221820 2159134 698927 327383 2071070 150 0.183725461363792 1617 982233 3606 28235 15658 107270
1 259012 9836511 434480 5502850 109106 2865 0.315812587738037 7258 1210630 8563 77037 112542 149618
1 790127 6880635 232069 18704 12398 184 0.403817117214203 1233 2067047 1297 54901 61210 633259
1 208911 15999 988330 442861 34153 334 0.155271947383881 1415 4485209 1483 23324 30760 99994
1 7393227 9232695 68587 354339 219712 253 0.20450359582901 2925 9817534 10764 898568 609071 1342782
1 204650 8440300 2187488 19690 5240731 274 0.0557669997215271 732 298682 32279 35003 54696 458434
1 486787 24460 17364 895242 585876 355 0.064309261739254 3052 6203554 36072 359081 387201 227720
1 2262975 4171966 15105 5983650 39142 249 0.120667032897472 277 357205 7930 469544 389383 949357
1 795169 6765245 1354978 18597 243060 1011 0.053187407553196 3192 141497 12156 11715 26562 1014312
1 1955875 17885 1316414 4795952 692535 521 0.105597406625748 2095 4626210 8846 241489 132806 297890
